754180209	423392320
1927259077	249198027
285155942	1861278512
1748963900	1181877087
691637076	1593810530
378323627	196639057
985536851	991565678
1218539427	1989132277
552569869	1861318300
300092931	550437007
1582757652	1690689155
482469061	126744526
225088150	1140456485
566037433	654854217
1644348452	737109295
337491116	2098977589
655153746	43299124
1499772543	1730234211
839738220	1673889598
528696432	1902853997
50552080	2075206178
130137340	1283599409
1013040075	676361106
1793063152	1860713192
1912078503	259429094
695750580	1364366801
851302736	1708079864
1365371254	227135534
1436544680	196014388
255720485	1188024965
517569477	63939330
379457723	417116556
1714565676	870984368
427585641	200189082
1982058823	1003464933
1738564860	1247323567
487708829	462209958
1646850245	61645060
1590006138	1754830438
1733095787	1907130822
1660369047	1665129257
1104503590	2005102976
557868773	1956949606
665813373	2050201793
1832810072	206523161
420890754	1367078059
517192491	1150925658
1564894415	2058874982
88748046	1574175136
214105914	1747446780
667844668	188322609
1127730224	995741669
367330131	816142314
1246444093	549605711
847974161	183325985
1721669301	479407779
1915327339	1088013018
1578470586	1065050626
940315134	1848214072
1473252673	2877464
1827676712	1664447670
839285700	1640026298
751020328	1588681006
1091191738	1790306835
177083683	1254397576
2055613182	939654007
1473470878	335189253
1800767926	290320395
1676463528	1603536943
1650288797	388374267
2035708356	518387205
1452341404	985322233
1661040488	68406361
895503595	1876688389
1951727335	185661402
195345739	1532771577
268247973	1395541411
1057595183	128171866
1466997063	1372373334
1588823091	1473252323
1825606993	398379605
836937167	2001897494
60259114	2113852924
1298040193	597799372
892667157	98544655
349769327	1119519495
1659599388	848436478
347450508	197988152
1564752903	303075472
271104778	2101408514
1071650412	557206316
2129784998	319291050
149442067	1161643665
1382871443	623775604
217752411	888310836
1265937666	276467372
569940604	1477486653
379102003	377940861
885729895	1974466429
163050126	23068033
1194934955	1962429405
1988644587	1176217709
223953149	165457549
173062795	1058081267
1975967738	793527446
903886181	72550470
1844109661	1278970903
224746454	2027692323
381257506	782649282
1521365813	1328897351
838883107	636334681
1958225287	1397155038
1880542285	2136705686
351096309	67624347
276181341	720002598
1483813475	1496522845
1721418406	298856548
1646984747	613517180
1115726648	1979141747
497311653	431235843
1847923343	1440287460
1612185030	1770007478
1436854618	2062850297
1289356410	773503574
1618534459	405022273
1923690772	1950961468
2005241207	854563799
1191066623	808720040
463667715	466536804
1792026494	1569987550
1145504660	1622132321
885012929	1092533602
1224139137	1840751652
1930672614	1637040668
1073822199	1783545033
921097169	1938213600
1425751390	1172781558
1214921245	825459365
2040403296	1533648867
896839067	1828625926
1663221476	623151978
1820439500	1190628682
1787778713	2139868031
1312411209	124016638
1511089893	1123651614
630843631	1212169916
1564923744	514797409
258126650	1007434416
1135521143	630960850
830276638	851724397
376035913	808391452
2023656286	465517081
1766701603	1993165647
1259750908	951063358
1644557611	1363160828
1583850975	1328161074
579027304	1626248155
1175583557	1137630999
253025339	222102409
1864136836	1013284156
447381646	720482175
1422107210	101344372
60187744	1036992166
736865928	1011413694
1223364420	1661421549
199571836	1149316001
118600702	498570418
1053021159	1200634496
1054745378	1927760137
1594338747	1093514040
694107219	541441173
1957890210	910785465
1470833484	426201828
585868751	1069807689
1134131445	1067457516
921089340	1038655815
616921523	1366192583
41330973	255560572
164189022	49014916
1161928238	209936365
2020361273	1950362287
511719771	325061593
454126255	1574510902
1859816564	1632823687
1432776991	227252761
765835313	2029746355
547912517	591050613
1863964385	712242677
1995501485	1312458862
1905501124	276433488
651011325	278589745
616628955	1231979682
625576690	76923407
214901782	956950803
1874851100	630418924
1796015654	1799191741
378100074	405443763
2115599125	1158325172
51748422	1108481669
1519507484	1078568949
231731663	1639105310
1813510342	1756686695
1180641209	817484587
547335020	1740348176
981294631	1645483561
267267642	525489921
975682868	1681199536
1070208555	572418479
1998085041	1713183034
173175676	486314861
1393518568	48960372
1341932065	1865938542
801752013	341065424
2132704165	494928752
422454854	743233701
1402307772	303431257
1557964062	1825819623
1894865913	1365259674
622187675	1865578472
1326023361	122041713
1730100218	365085301
243501496	1010792790
1899088012	162527744
421847337	2076217683
1760083121	891099538
2057638875	1503480695
195671618	2085854796
1810716138	477554292
1801885889	710751106
1154047452	1841903658
667706413	1964945942
2017974505	1663725788
884726865	522792338
926150544	1559103945
690922273	59346276
712157685	287197618
2059778138	815135778
1190461438	1905576318
1564333110	542814824
271883897	163552060
344754143	1429455140
668346479	907377254
906777901	973540088
211937991	1829082247
2057662804	466664141
685469316	801959481
1806627086	1933314854
27530138	1590842779
1972873114	1790212125
2028079049	909199739
568804232	180866254
1897611427	1205049755
1529982236	727044114
1930649184	1157145550
579071696	1002305204
1522526588	102634606
502645745	2002850332
1455547110	1863533555
1865827035	87808690
2146621882	2037357581
1348397757	252539429
74374264	584457262
909905711	641791254
406627724	1970801280
1869585944	2086692085
471312487	58607088
314332810	1762002696
714059427	892062884
88551984	707506711
1764182800	1566043351
1660801101	91743653
2053618389	87543326
1872198017	1419845282
1718051970	16608354
106783453	1579552005
198639753	1260841572
444341049	185823881
822270701	703588888
1741688389	1199341216
1740532989	506564970
306294863	1989939786
1282800170	909139593
869069844	759737034
1099376549	592166139
530526621	372525993
132237605	1235725904
1250152263	734059529
997470030	853534414
1214905199	1227201813
1024791465	1264083624
215462734	1323361591
1746861828	1171508714
98049234	76692
1941536515	1557540564
1062043665	1536279542
1933220889	531737550
1920928412	1961452165
924668593	1126181753
483780576	1943663885
1172795790	902336756
57254329	548344687
742985485	75812010
1138516383	704793701
516069233	658536656
767025613	1696634101
1183876758	436794231
68594352	1019241011
1445194529	1652427192
1984022317	634620520
1581637534	715105076
1852560766	1849389822
1786797677	1775016593
282102855	812059288
2120900530	1367713004
483020346	224667086
1686388582	1056110078
1080296513	1000944206
1128089199	211017438
1873948292	1459653839
1478295042	2091011370
780336939	1878440217
89453090	496618994
84723786	193890549
916751048	529107147
937673116	141932466
1522160349	617355429
1323199052	759342156
1238578537	1328836664
1112923558	1026465383
505271372	1384592778
566594858	934194365
1039240942	2009330113
1832500056	1947683833
360636801	1001734064
669874416	1595554733
1832363129	1805004882
1913361231	1861860225
1042646163	1027660606
1997920265	1340547150
212027369	1980768873
955366244	1250568151
62449968	2054390312
407925365	387411782
136158279	868480095
383555850	1375373714
1578435951	212038261
358815004	1539319712
207947798	84668320
1234390761	410483487
1493324788	487843369
2056136989	1938329879
1636698515	698986119
304252344	1411426968
541389504	660279563
1976796554	721255515
1994743666	260308500
1129912793	70624725
394341156	160687023
698480071	1131283564
15953128	1327808851
2047761093	1655969917
1514379033	628302318
455080996	2123515005
1145649301	1563293737
1631296493	1232136613
376739480	694184162
62700700	1621822750
1443922028	394412632
2034833661	56369217
179925148	46595906
943763422	359712423
294551736	2091885037
1612117876	1416720025
2060353278	1999037873
2027668315	1597386667
565740086	1681038972
85508641	422362053
632136951	967303111
287527126	2006085515
872188325	973826090
1528678858	870128621
2133000311	1630341425
9267403	82683218
1055725918	1071217436
1601015878	460901436
1173244981	575155810
190740363	209424492
373750904	1037445515
1903087315	199145625
935216143	767883538
616643835	249787085
1269743498	2038689023
1906186820	455180313
1341988859	1474088526
999778032	1005749219
620954154	1241433020
1863565816	1065421906
1497283145	2115805116
406679876	510949186
912988730	49564907
1764585681	313681775
493773352	791156315
2086722153	107352467
1286084681	208200070
808109356	1731413771
1486614524	2064085170
2129645386	1284378691
1014423030	701300786
60658846	397903983
1048804021	1593351979
1842774497	1285982663
854481213	1322235277
798953202	1538431839
1052424288	1822372594
601068089	1425648861
1849885612	733138526
1269451977	917070258
2144361786	1842934549
1496984691	1297819612
438239309	1148023460
1737313181	645117283
430834434	284660368
1143775914	1381744399
1995585326	2120820043
135161363	1799867404
836364692	1029908703
1757227577	546266239
623798852	585377965
1098341577	636341909
1520291052	913917239
975535163	1598597453
1447444469	1937942110
1432720174	839452541
1295341632	2103887297
1300522179	809881664
1425114463	1208521323
1257800427	1205340370
1186021021	1115454768
1164381967	1695441674
1339932055	626668376
1054295865	1077719907
908887630	375160191
1172794729	1568832201
192588897	917870514
643461236	484049433
315353239	397852714
931623820	1720458459
1580993163	734491598
1513146206	1441389702
701699279	1253582219
1597280672	920294785
2083951540	1899768161
1604320624	154338943
1832407686	2039753469
1522755360	1558890156
1696355490	1445912335
1308491933	1267480279
1946363807	1896823905
2028942171	1457946439
510086891	536540300
1486809993	1547406458
1317061925	1591791104
989995158	1604821909
326298337	1171640652
152659804	495837027
1222941036	796199205
907350872	727966425
1686084314	1613446594
1642955746	1880495478
247284465	1706304962
1611723103	1706608231
719689499	31477369
1079226399	1782920006
1420885629	1072981519
2084453400	224386433
1047203160	614309249
586617884	1582667003
11984589	1558266095
755652237	866088075
2017712409	1954340696
589844984	314030536
129229479	272111716
870276471	465006906
1612019958	21334935
1315108425	1818825397
1258602567	1066619326
166077102	909070060
1848198256	385880783
488779996	241674453
1098298571	1348905710
561394508	1782802528
254791280	354432011
1214976755	774386703
90779321	1418378337
1355457939	1690663694
1541432462	1040751740
394291901	1603027222
1239001540	146841931
38818735	1839009879
1674954341	1920405940
1640316191	1265350958
1937228975	996533450
423424194	561329945
323756417	1682627390
1549193098	805029685
1360079132	925188637
78241293	1040585429
1074975265	797619830
1582340080	721022974
629043128	610470736
1657680582	963797322
1011918751	1560942165
42122891	1481369897
2043026443	1863587933
1332181389	854812560
1986410252	1040318983
521386266	1950110774
216896173	1685734611
1867435681	2057062478
1401811081	1014131666
1538740757	620335187
923455231	1901856320
597449802	706565272
683455885	1033766701
828147504	1580010438
451283302	781324118
2048256218	1184873148
1583574204	1032841150
1652016656	33056864
1532136667	1581149947
1462299459	687082954
698944454	2122885802
1195045208	1678424394
502707485	1444358879
941731361	1717503286
206769672	1166864868
1312487368	1171921906
70908405	1544257314
666380866	1849868712
305790335	2037569416
334326322	1721074287
2101405245	1240524239
760831995	351651496
2076975119	732446407
1457683031	930496443
1947001405	590201248
275187592	62024761
1289777261	542257293
363521237	517555072
1063822524	90991909
312343146	1445115042
2081825980	1071980321
1790415941	818819165
28581357	877661732
1803064654	1992656309
1030876307	513683199
492391370	1206877439
211680892	1783884173
744879183	984195787
490863602	1663478249
756240663	927897638
980102031	1228241271
1517579622	1565288529
2018942706	1486937165
914892050	1011671153
2071502238	910410508
1144674111	1035198034
551571043	1704515839
2067235260	62628367
1183655237	1825596188
1720738448	1426908311
1428394554	1331528227
1236406902	739342228
314637105	1635162390
1631561757	1259987681
1113570671	941650185
1316684934	1653069887
1026427146	713191356
1616622265	1445073589
1184120268	844684601
1916487469	957905046
1196992255	143852508
810274414	670905422
994554837	1752024033
631323451	1938843572
2108796165	686849224
675199957	2066177454
500608835	501044809
318482166	929306814
1833923717	224005423
1473405260	584253050
1922717185	725230049
358747736	1894346138
1262935388	1123083929
170752885	282349087
1766873876	1639448540
1327238154	2086656898
608102000	1953835572
1933730221	592600179
20093493	1802818520
2047560831	1690864475
2120624346	1399722254
728200766	1251271247
1996802725	1182594334
1732977781	494629971
1333989141	1463491202
414434960	427148665
2058685774	1258425844
1570688571	1718768035
1361600109	732095097
1464532988	1592327040
1154029608	457075509
504833970	282459181
720633547	1754749459
1542782084	556876143
498983980	1448363633
815335207	1938426616
250652265	1560814150
61330462	1822327770
252780969	2058641830
2103405990	532243551
1908261717	2064263729
1977211665	777733094
237237934	528493150
73678412	219112977
1963696531	1929981191
101047790	216743219
2093800	74011539
632655512	198607329
941788307	1227252584
545304972	1963545088
55853502	498296470
1891044982	212219604
713967553	1094926756
126818203	569771356
1701715475	840368587
904419474	1160456593
914755144	1602166631
719105598	768277780
436565842	1526045329
642339928	1308502226
952737893	889261161
750349739	419661629
1240092349	385969468
947883679	858658062
412164731	227225801
1077025161	1809495121
623779545	1748437918
1462115422	1828054930
1793988879	971499218
401387846	2063529218
939523117	466501459
1325434731	933144734
1844466921	1723628496
612243172	675935430
122322491	700754464
1118985067	77681872
673808420	2027510724
1900746742	875745816
1951431584	1326338561
1185595160	1508083812
20387986	2502650
1448512176	406078533
341831642	444907341
1749622481	1458991053
179921081	1671951076
928183806	1991458904
603248036	1824888100
1063724212	1890874257
78830689	2043989239
1753470474	830139537
1566789535	1388524135
1518518357	1787113559
891266992	1954215738
725221948	471108830
396459481	560156443
54855828	1250479705
1671412588	238648368
1457198819	1108923041
1864168313	2034120136
737458311	420578061
693032926	1415068309
549217560	285822649
2028105476	257057932
5253877	467436652
124062287	913845906
983237044	1573260196
1688115577	1088025993
456193194	1237163793
818167884	2137528272
670825	326538226
1256025768	1517888550
1603246774	955989622
1723321062	756662277
548919448	670807456
765198119	1636394764
1940460545	1546053813
1253731346	462240916
452873281	1640963727
563455527	678314347
296152006	1921509503
1488389520	2075130919
1416431702	400649975
187540584	280946768
265064824	292386889
17812467	158666141
678154378	273032591
1008995524	225822851
932640361	1794357721
1256165221	1362164825
1566130220	880937875
1719055144	1475807990
1511255203	1398326134
40137809	844274026
1514777596	1176190656
862983829	1444976675
1419376580	897595798
2004253892	394099144
1208598747	710801376
2134068686	1199555698
383571065	1799022351
1896509659	1062349110
2089619889	103925910
15951717	1115129379
1209658212	1067867972
1533825359	707403901
878388702	641697588
370529890	306771059
1054078483	1574620834
1512913863	619850280
516041141	1250978720
964083750	1794316764
1222510673	1010199648
716095488	890400554
257132284	233348130
1317716326	2012396977
1982982843	584095052
1376656999	1982442382
1158326173	841561919
223831123	115318433
1612316526	190139923
811660944	1411875518
461792825	1500187934
2080858235	2112319914
34295036	281625837
1796061661	1731981711
338906098	474926566
1049296891	1071577019
1254386847	867276511
823835412	1169979512
12773203	1151341486
145388856	1918711308
1163564225	588792593
1585160972	1831535360
151747303	893561329
2103142931	1524302572
1076384122	1181095863
1047454590	212580845
1391900713	1595457237
1980182019	2099452891
1134036187	1086465811
1561015123	2087543080
1091162968	2039625632
905907344	1707901257
1097576632	399477627
854163724	727734495
993622338	1208219252
1137639335	1202540324
1405884001	1769921362
1002962410	726546017
1906752935	1700064870
547343311	947713211
154484285	1863597615
1283816755	282974211
1206555620	1748596686
830620896	922833376
470833195	2082830087
1275774316	515177342
731077242	2126489340
